Web ID,Region,Reported Date,Reported Year,Month Number,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
51040,North Africa,29-Apr-18,2018,,Apr,1,,1,,,1,1,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.143171000000, 23.823002000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51039,North Africa,29-Apr-18,2018,,Apr,1,,1,,,1,1,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.143170000000, 23.823002000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51038,North Africa,29-Apr-18,2018,,Apr,1,,1,,,,,Vehicle Accident,"Sahara desert, near Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"29.129900000000, 20.360782000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44801,Europe,29-Apr-18,2018,,Apr,1,,1,,,1,,Drowning,"Korana river, west of Pavlovac village (near Slunj), Croatia","KaPortal.hr, N1 TV, HRT","45.185660147651, 15.531330179712",Western Balkans,"https://bit.ly/2GgKIjy, https://bit.ly/2L4BRVJ, https://bit.ly/2wHTXd9",Southern Europe,3
44775,Mediterranean,29-Apr-18,2018,,Apr,17,2,19,19,,,,Drowning,"Unspecified location off the coast of Cap Falcon, Aïn El Turck, west of Oran, Algeria. Several bodies washed up in following days.","ObservAlgérie, Caminando Fronteras, EFE, Réflexion","35.822895058362, -0.796902517969",Western Mediterranean,"https://bit.ly/2Fsq13X, https://bit.ly/2rdyW4a, https://bit.ly/2rjAGcP, https://bit.ly/2rjAGcP, https://bit.ly/2FIbQYn, https://bit.ly/2FIbQYn",Uncategorized,3
51037,North Africa,28-Apr-18,2018,,Apr,1,,1,,,1,,Sickness and lack of access to medicines,"Near Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"15.651555000000, 32.939470000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51035,North Africa,26-Apr-18,2018,,Apr,2,,2,,2,,,Vehicle Accident,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.943709000000, 27.672666000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51034,North Africa,26-Apr-18,2018,,Apr,2,,2,,,2,,Vehicle Accident,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.943709000000, 27.672666000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44773,Mediterranean,25-Apr-18,2018,,Apr,5,12,17,17,,,,Drowning,"15 miles southeast of Alboran Island, Almería, Spain","Caminando Fronteras, Salvamento Marítimo, Spanish Red Cross via Europa Press","35.719565805417, -3.226601551172",Western Mediterranean,"https://bit.ly/2qZJTXw, https://bit.ly/2Hu4Ks9, https://bit.ly/2HtxjGk, https://bit.ly/2Jpyasg",Uncategorized,5
51032,North Africa,25-Apr-18,2018,,Apr,2,,2,,1,1,1,"Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter","Sahara desert, Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.610678000000, 27.916851000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51028,North Africa,23-Apr-18,2018,,Apr,1,,1,,,1,,Vehicle Accident,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.943709000000, 27.672666000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51027,North Africa,23-Apr-18,2018,,Apr,1,,1,,,1,,Dehydration,"Kufra District, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.588654000000, 23.020746000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44880,Middle East,23-Apr-18,2018,,Apr,1,,1,,,1,1,Shot,"Syria-Turkey border, Idlib Governorate, Syria",Syrian Observatory for Human Rights,"36.012715861839, 36.375359242969",,http://www.syriahr.com/en/?p=90124,Western Asia,4
51026,North Africa,22-Apr-18,2018,,Apr,2,,2,,1,1,1,"Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter, Excessive Physical Abuse, Sexual abuse","Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44874,Europe,22-Apr-18,2018,,Apr,1,,1,,,1,,Drowning,"Unspecified location in Kolpa/Kupa river, Slovenia, near border with Croatia",Slovenian Police via IOM Slovenia,"45.645918971705, 15.357401710780",Western Balkans,,Southern Europe,5
51024,North Africa,22-Apr-18,2018,,Apr,1,,1,,,1,,Shot or stabbed,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"27.154171000000, 14.424734000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44770,Mediterranean,22-Apr-18,2018,,Apr,11,,11,,,11,1,Drowning,"5 nautical miles northeast off the coast of Sabratha, Libya",IOM Libya,"32.897924735444, 12.636084778651",Central Mediterranean,"https://reut.rs/2HRR1fM, https://bit.ly/2Hp9tQc",Uncategorized,4
44879,Middle East,21-Apr-18,2018,,Apr,2,,2,,,2,,Shot,"Syria-Turkey border, near Jisr ash-Shugur, Idlib Governorate, Syria",Syrian Observatory for Human Rights,"35.865267422024, 36.183881628076",,http://www.syriahr.com/en/?p=90006,Western Asia,4
44878,Middle East,20-Apr-18,2018,,Apr,2,,2,,,2,,Shot,"Syria-Turkey border, Al-Raqqa Governorate, Syria",Syrian Observatory for Human Rights,"36.694321483987, 39.083077581592",,http://www.syriahr.com/en/?p=89955,Western Asia,4
51021,North Africa,20-Apr-18,2018,,Apr,1,,1,,1,,,"Sickness and lack of access to medicines, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.761797000000, 14.806678000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51020,North Africa,20-Apr-18,2018,,Apr,2,,2,,,2,,"Sickness and lack of access to medicines, Starvation, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.426263000000, 23.062790000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44769,Europe,20-Apr-18,2018,,Apr,1,,1,,,1,,Electrocution on railway,"Outside Thessaloniki, Greece",AP,"40.671586372048, 22.895495607568",,https://nyti.ms/2HFRZON,Southern Europe,1
44768,Middle East,19-Apr-18,2018,,Apr,2,,2,131,,,,Vehicle Accident,"Horasan, Erzurum, Turkey",Hyrriet,"40.032688910096, 42.078239792969",,"https://bit.ly/2HFfUxB, https://bit.ly/2F7Df5Z",Western Asia,3
51016,North Africa,19-Apr-18,2018,,Apr,1,,1,,1,,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"25.676187000000, 15.422625000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51015,North Africa,18-Apr-18,2018,,Apr,1,,1,,,1,,Sickness and lack of access to medicines,"Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.015384000000, 27.765691000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44765,Middle East,18-Apr-18,2018,,Apr,1,,1,,,1,1,Violence,"Turkey-Syria border, 50 km west of Serekaniye, Syria",ANFnews,"36.800271320442, 39.988049492969",,https://bit.ly/2vt91uD,Western Asia,1
51014,North Africa,17-Apr-18,2018,,Apr,1,,1,,,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.507482000000, 22.670333000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51013,North Africa,16-Apr-18,2018,,Apr,1,,1,,,1,,"Sickness and lack of access to medicines, Vehicle Accident","Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"18.635835000000, 27.154409000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51011,North Africa,15-Apr-18,2018,,Apr,2,,2,,2,,,Vehicle Accident,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"25.517657000000, 14.412339000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51010,North Africa,15-Apr-18,2018,,Apr,1,,1,,1,,,"Sickness and lack of access to medicines, Dehydration","Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.430334000000, 26.742051000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51009,North Africa,14-Apr-18,2018,,Apr,2,,2,,1,1,1,"Sickness and lack of access to medicines, Vehicle Accident, Excessive Physical Abuse","Unspecified location in the Sahara desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.396611000000, 26.693147000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44761,Mediterranean,14-Apr-18,2018,,Apr,1,,1,,,1,,Cardiac arrest,"Body found near border fence in Anyera, Ceuta, Spain","El Faro de Ceuta, APDHA, Ceuta TV","35.898592900000, -5.373166000000",Western Mediterranean,"https://bit.ly/2HGGCDO, https://bit.ly/2qwQEPA, https://bit.ly/2qCHRwn",Uncategorized,3
51008,North Africa,14-Apr-18,2018,,Apr,1,,1,,,1,1,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Suffocation","Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.943709000000, 27.672666000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44877,Middle East,14-Apr-18,2018,,Apr,2,,2,,,2,,Shot,"Syria-Turkey border, near Ras al-Ayn, al-Hasakah Governorate, Syria",Syrian Observatory for Human Rights,"36.857585422532, 40.075596795215",,http://www.syriahr.com/en/?p=89505,Western Asia,4
51007,North Africa,14-Apr-18,2018,,Apr,1,,1,,,1,1,Sickness and lack of access to medicines,"Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.463043000000, 25.964746000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51006,North Africa,14-Apr-18,2018,,Apr,2,,2,,,2,,"Sickness and lack of access to medicines, Starvation, Dehydration","Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.161361000000, 25.525491000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44760,Mediterranean,13-Apr-18,2018,,Apr,1,,1,,,1,,Cardiac arrest,"Body found near border fence in Anyera, Ceuta, Spain","El Faro de Ceuta, APDHA, Ceuta TV","35.898558136159, -5.374453460327",Western Mediterranean,"https://bit.ly/2JPLF5i, https://bit.ly/2qwQEPA, https://bit.ly/2qCHRwn",Uncategorized,3
44757,Europe,10-Apr-18,2018,,Apr,1,,1,3,,1,,Drowning,"Kolpa/Kupa river, ?rnomelj, Slovenia, on border with Croatia","Slovenian Police via IOM Slovenia, AFP","45.568179032295, 15.298477385449",Western Balkans,https://bit.ly/2qnWOkU,Southern Europe,5
44755,Europe,9-Apr-18,2018,,Apr,1,,1,1,,1,,Drowning,"Kolpa/Kupa river, ?rnomelj, Slovenia, on border with Croatia","Slovenian Police via IOM Slovenia, DELO","45.569440837456, 15.299164030957",Western Balkans,https://bit.ly/2v1hMff,Southern Europe,5
44753,Mediterranean,9-Apr-18,2018,,Apr,6,30,36,10,,,,Presumed drowning,"Off the coast of Houara, 20km south of Tangiers, Morocco","EFE, Caminando Fronteras, eldiario.es","35.565324311662, -6.015228714063",Western Mediterranean,"https://bit.ly/2HptqDa, https://bit.ly/2IPJAoR, https://bit.ly/2v7BaY1",Uncategorized,3
50996,North Africa,8-Apr-18,2018,,Apr,2,,2,,,2,,"Sickness and lack of access to medicines, Starvation, Dehydration",Algerian Mauritanian border,Mixed Migration Monitoring Mechanism Initiative (4mi),"26.027170000000, -5.976602000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50991,North Africa,7-Apr-18,2018,,Apr,3,,3,,1,1,,Unknown,"Sabratha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"32.780888000000, 12.476661000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44711,Mediterranean,6-Apr-18,2018,,Apr,1,,1,,1,,,Drowning,"Playa de Jabonera, Tarifa, Cádiz, Spain","Diario de Cádiz, Europapress, EFE","36.007378006886, -5.595094154956",Western Mediterranean,"https://bit.ly/2GJVwf0, https://bit.ly/2H6xxGf, https://bit.ly/2qh0shj",Uncategorized,3
50989,North Africa,6-Apr-18,2018,,Apr,1,,1,,1,,,"Sickness and lack of access to medicines, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.920992000000, 14.233764000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44713,North Africa,6-Apr-18,2018,,Apr,1,,1,,,1,1,Hit by truck,"Port of Ceuta, Spain","El Faro de Ceuta, Ceuta Actualidad","35.896119934234, -5.321322894751",,"https://bit.ly/2qj83Lo, https://bit.ly/2qfCaEh, https://bit.ly/2JrcQU1, https://bit.ly/2qgqGzR",Northern Africa,3
44774,North Africa,5-Apr-18,2018,,Apr,1,5,6,,,,,Drowning,"Off the coast of Saint Louis, Commune de Gandiol, Senegal","Ndari Info, Caminando Fronteras","16.044509232393, -16.636998584766",Western African,"https://bit.ly/2ICuHWO, https://bit.ly/2HazmSA",Uncategorized,1
50988,North Africa,5-Apr-18,2018,,Apr,1,,1,,,1,1,"Sickness and lack of access to medicines, Starvation, Dehydration","Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.513198000000, 26.137377000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44876,Middle East,5-Apr-18,2018,,Apr,1,,1,,1,,1,Shot,"Syria-Turkey border, near Darkush, Idlib Governorate, Syria",Syrian Observatory for Human Rights,"36.003232158569, 36.369436184473",,http://www.syriahr.com/en/?p=88676,Western Asia,4
45759,Europe,4-Apr-18,2018,,Apr,1,,1,2,,1,1,Presumed drowning,"Evros/Meriç river, Greece-Turkey border",UNHCR,"40.895695488420, 26.252389505493",,https://bit.ly/2MlzCgt,Southern Europe,4
44710,Mediterranean,2-Apr-18,2018,,Apr,1,,1,,,1,,Presumed drowning,"6 nautical miles northwest of Port of Bouzedjar, Ain Témouchent, Algeria","Liberté, Ouest Tribune","35.635369791472, -1.325146605078",Western Mediterranean,"https://bit.ly/2Hjz0a1, https://bit.ly/2IFjxkf",Uncategorized,3
44709,Mediterranean,1-Apr-18,2018,,Apr,1,,1,,,1,,Presumed drowning,"Near Isles Habibas, Ain Témouchent, Algeria","Réflexion, DK News, Ouest Tribune","35.724826606545, -1.134878620654",Western Mediterranean,"https://bit.ly/2JwAWNg, https://bit.ly/2GM739M, https://bit.ly/2IFjxkf",Uncategorized,3
50987,North Africa,1-Apr-18,2018,,Apr,2,,2,,1,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"25.279471000000, 14.398986000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44694,Mediterranean,1-Apr-18,2018,,Apr,1,,1,,,1,,Presumed drowning,"Off the coast of Al-Hoceima, Morocco","EFE, Yabiladi","35.307342028997, -3.957839329297",Western Mediterranean,"https://bit.ly/2GtFQwv, https://bit.ly/2GTiMXz",Uncategorized,3
50986,North Africa,1-Apr-18,2018,,Apr,2,,2,,1,1,,"Starvation, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.231251000000, 17.562751000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44693,Mediterranean,1-Apr-18,2018,,Apr,7,4,11,1,,1,,Drowning,"Unspecified location in the Gibraltar Strait, between Morocco and Spain","IOM Spain, Salvamento Marítimo, El Mundo","35.977554386570, -5.768318886719",Western Mediterranean,"https://bit.ly/2EddpwF, https://bit.ly/2GS3tye, https://bit.ly/2uMxECe, https://bit.ly/2GzE74U, https://bit.ly/2GMdoCb, https://bit.ly/2Kf0Kxq, https://bit.ly/2Fid6kT",Uncategorized,5
50985,North Africa,1-Apr-18,2018,,Apr,1,,1,,,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.279137000000, 23.625065000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50983,North Africa,31-Mar-18,2018,,Mar,1,,1,,,1,,"Sickness and lack of access to medicines, Suffocation","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"31.723048000000, 14.025968000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50982,North Africa,31-Mar-18,2018,,Mar,1,,1,,1,,,"Sickness and lack of access to medicines, Starvation, Excessive Physical Abuse, Sexual abuse","Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44708,Mediterranean,31-Mar-18,2018,,Mar,1,,1,,,,,Presumed drowning,"West of Plage Sbiaat, Commune de M'Said, Ain Témouchent, Algeria","Réflexion, DK News, Ouest Tribune","35.400122962293, -1.258784939648",Western Mediterranean,"https://bit.ly/2JwAWNg, https://bit.ly/2GM739M, https://bit.ly/2IFjxkf",Uncategorized,3
50984,North Africa,31-Mar-18,2018,,Mar,2,,2,,,2,,"Suffocation, Vehicle Accident","Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.143170000000, 23.823002000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44698,Middle East,30-Mar-18,2018,,Mar,17,,17,33,,,,Vehicle Accident,"I?d?r province, Turkey, near border with Armenia","Reuters, La Vanguardia","39.944335244415, 43.986297071289",,"https://reut.rs/2Ip7Gq4, https://bit.ly/2q75Na2",Western Asia,3
50979,North Africa,29-Mar-18,2018,,Mar,2,,2,,2,,2,Fall from vehicle,"Sahara desert, Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.610678000000, 27.916851000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44692,Mediterranean,29-Mar-18,2018,,Mar,,7,7,,,7,,Presumed drowning,"Unspecified location in the Gibraltar Strait, between Morocco and Spain",Caminando Fronteras,"35.961994206451, -5.382424111328",Western Mediterranean,https://bit.ly/2Ej7nL0,Uncategorized,4
50977,North Africa,28-Mar-18,2018,,Mar,2,,2,,,2,,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"26.920845000000, 14.357962000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44682,Europe,28-Mar-18,2018,,Mar,1,,1,,,1,1,Vehicle Accident,"Died in Hopital Claude Huriez, Lille, France, after jumping from a truck on a motorway near Port of Calais, France","Le Parisien, La Voix du Nord","50.610968300000, 3.034904500000",Calais to United Kingdom,"https://bit.ly/2pPsjnL, https://bit.ly/2GikD4n",Western Europe,3
50974,North Africa,27-Mar-18,2018,,Mar,1,,1,,,1,,"Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter, Suffocation","Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50975,North Africa,27-Mar-18,2018,,Mar,1,,1,,1,,1,Sickness and lack of access to medicines,"Sahara desert, Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.610678000000, 27.916851000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50970,North Africa,24-Mar-18,2018,,Mar,2,,2,,,2,1,"Sickness and lack of access to medicines, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.322071000000, 13.740103000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44680,Europe,24-Mar-18,2018,,Mar,1,,1,,1,,,Sickness and lack of access to medicines,"Sant'Anna Hospital in Turin, Italy, after being rejected on the France-Italy border","Corriere della Sera, France Soir","45.036023300000, 7.674031500000",Italy to France,"https://bit.ly/2DV7ah3, https://bit.ly/2pF3rzV",Southern Europe,3
44828,Europe,24-Mar-18,2018,,Mar,2,,2,,,2,,Violence,"Bodies found in an abandoned building near Potamos, outside Alexandroupolis, Greece, near border with Turkey",AP,"40.857735248188, 25.886080446033",,"https://bit.ly/2DX9JiA, https://bit.ly/2x67T0J",Southern Europe,3
50971,North Africa,24-Mar-18,2018,,Mar,1,,1,,1,,1,Sickness and lack of access to medicines,"Sahara desert, Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.610678000000, 27.916851000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50966,North Africa,23-Mar-18,2018,,Mar,1,,1,,,,,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Suffocation","Benghazi, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"31.986596000000, 20.297225000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50965,North Africa,23-Mar-18,2018,,Mar,1,,1,,,1,,Vehicle Accident,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50964,North Africa,23-Mar-18,2018,,Mar,1,,1,,,1,,Unknown,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.693161000000, 23.974745000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50961,North Africa,22-Mar-18,2018,,Mar,7,,7,,1,2,1,"Starvation, Dehydration","Sabratha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"32.788441000000, 12.489750000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50960,North Africa,22-Mar-18,2018,,Mar,1,,1,,,1,,Shot or stabbed,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"26.999031000000, 14.424901000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
50959,North Africa,21-Mar-18,2018,,Mar,2,,2,,2,,1,Vehicle Accident,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.943709000000, 27.672666000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44676,Mediterranean,20-Mar-18,2018,,Mar,1,,1,,,1,,Presumed drowning,"Body found on the shore of Tripoli, Libya",IOM Libya,"32.908397062094, 13.256741284619",Central Mediterranean,,Uncategorized,4
46142,Europe,20-Mar-18,2018,,Mar,1,,1,,,1,,Hit by vehicle,"Akti Drimeon Avenue in Patras, Greece","IOM Greece, MSF Greece","38.277998000000, 21.764864000000",,https://bit.ly/2RRfEh0,Southern Europe,4
50955,North Africa,19-Mar-18,2018,,Mar,1,,1,,,1,1,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.311991000000, 18.010010000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
44671,Mediterranean,18-Mar-18,2018,,Mar,1,,1,,,1,,Drowning,"Body recovered on a beach in Rota, Cádiz, Spain","Guardia Civil, Europa Press","36.619003063120, -6.364435634424",Western Mediterranean,http://bit.ly/2FS0mql,Uncategorized,5
